band,source,original,parsed,survived
below,rand_below,761740302378805,761740302378805,1
below,rand_below,5099690222523555,5099690222523555,1
below,rand_below,436747929184150,436747929184150,1
below,rand_below,608490553843761,608490553843761,1
below,rand_below,6806865106681040,6806865106681040,1
below,rand_below,7219288788183641,7219288788183641,1
below,rand_below,1378586082482362,1378586082482362,1
below,rand_below,363063959509117,363063959509117,1
below,rand_below,1721393479646039,1721393479646039,1
below,rand_below,7045862893626635,7045862893626635,1
below,rand_below,7658868677001554,7658868677001554,1
below,rand_below,5443119529042674,5443119529042674,1
below,rand_below,8266906983735224,8266906983735224,1
below,rand_below,1795657977427703,1795657977427703,1
below,rand_below,6783877098877314,6783877098877314,1
below,rand_below,7737805741399506,7737805741399506,1
below,rand_below,4003751733161959,4003751733161959,1
below,rand_below,7319805246168257,7319805246168257,1
below,rand_below,5018053219545973,5018053219545973,1
below,rand_below,5123709081537373,5123709081537373,1
below,rand_below,6888853715486362,6888853715486362,1
below,rand_below,8147377332016281,8147377332016281,1
below,rand_below,448415953983300,448415953983300,1
below,rand_below,8053970915028151,8053970915028151,1
below,rand_below,8589377834623325,8589377834623325,1
below,rand_below,1962639264239641,1962639264239641,1
below,rand_below,5595451794375153,5595451794375153,1
below,rand_below,2589952606633421,2589952606633421,1
below,rand_below,1506627178933202,1506627178933202,1
below,rand_below,3741260839147447,3741260839147447,1
below,rand_below,1511206791543025,1511206791543025,1
below,rand_below,7263314290556273,7263314290556273,1
below,rand_below,1061639604438089,1061639604438089,1
below,rand_below,8888627093627328,8888627093627328,1
below,rand_below,7419385287582352,7419385287582352,1
below,rand_below,657697578844596,657697578844596,1
below,rand_below,4830468137363161,4830468137363161,1
below,rand_below,3769047220871503,3769047220871503,1
below,rand_below,8804123729276669,8804123729276669,1
below,rand_below,9003877293339668,9003877293339668,1
below,rand_below,4246703253883287,4246703253883287,1
below,rand_below,8311338625661152,8311338625661152,1
below,rand_below,8700889526723191,8700889526723191,1
below,rand_below,7668763342415823,7668763342415823,1
below,rand_below,1396198086961578,1396198086961578,1
below,rand_below,2292917149169156,2292917149169156,1
below,rand_below,245439156933572,245439156933572,1
below,rand_below,2188349180128611,2188349180128611,1
below,rand_below,3555456245817993,3555456245817993,1
below,rand_below,2047599767945546,2047599767945546,1
below,rand_below,8920451327145152,8920451327145152,1
below,rand_below,2519588822103197,2519588822103197,1
below,rand_below,7532674907227145,7532674907227145,1
below,rand_below,166788180439821,166788180439821,1
below,rand_below,2118193245577234,2118193245577234,1
below,rand_below,4883840283384733,4883840283384733,1
below,rand_below,5807592597176705,5807592597176705,1
below,rand_below,2989411699842411,2989411699842411,1
below,rand_below,5227718836387667,5227718836387667,1
below,rand_below,6687907098645012,6687907098645012,1
below,rand_below,8504779354487068,8504779354487068,1
below,rand_below,3794141737603221,3794141737603221,1
below,rand_below,5947945315399569,5947945315399569,1
below,rand_below,2958648932669391,2958648932669391,1
below,rand_below,8536491581248883,8536491581248883,1
below,rand_below,5722958064755771,5722958064755771,1
below,rand_below,3228644668527739,3228644668527739,1
below,rand_below,8475654747932391,8475654747932391,1
below,rand_below,100927337601964,100927337601964,1
below,rand_below,3589687227412091,3589687227412091,1
below,rand_below,1690613777756637,1690613777756637,1
below,rand_below,8261286004049277,8261286004049277,1
below,rand_below,1706224424761312,1706224424761312,1
below,rand_below,1202857802812962,1202857802812962,1
below,rand_below,6214200172810721,6214200172810721,1
below,rand_below,254535347631717,254535347631717,1
below,rand_below,3470307495609026,3470307495609026,1
below,rand_below,5119469052160584,5119469052160584,1
below,rand_below,7677120331078244,7677120331078244,1
below,rand_below,6616235223918390,6616235223918390,1
below,rand_below,3649505262850083,3649505262850083,1
below,rand_below,1855052864363926,1855052864363926,1
below,rand_below,3899064643774570,3899064643774570,1
below,rand_below,3212421991571933,3212421991571933,1
below,rand_below,2282496384419966,2282496384419966,1
below,rand_below,6898553991209789,6898553991209789,1
below,rand_below,3770532347588814,3770532347588814,1
below,rand_below,48112945631181,48112945631181,1
below,rand_below,4176296419170932,4176296419170932,1
below,rand_below,3899100113457694,3899100113457694,1
below,rand_below,2582061953088044,2582061953088044,1
below,rand_below,8565196288264634,8565196288264634,1
below,rand_below,4449047590281,4449047590281,1
below,rand_below,1401294598587746,1401294598587746,1
below,rand_below,2467519065244999,2467519065244999,1
below,rand_below,7663426135356833,7663426135356833,1
below,rand_below,8497196218653116,8497196218653116,1
below,rand_below,5450405097775328,5450405097775328,1
below,rand_below,4337376306865320,4337376306865320,1
below,rand_below,7084104283958265,7084104283958265,1
below,rand_below,6394959233508350,6394959233508350,1
below,rand_below,5710058182728438,5710058182728438,1
below,rand_below,1408721487593832,1408721487593832,1
below,rand_below,3853267886528525,3853267886528525,1
below,rand_below,2992488206990133,2992488206990133,1
below,rand_below,5003262523023892,5003262523023892,1
below,rand_below,2573968365773232,2573968365773232,1
below,rand_below,7876677275360989,7876677275360989,1
below,rand_below,7956004121346161,7956004121346161,1
below,rand_below,4513309642038583,4513309642038583,1
below,rand_below,2166049440284673,2166049440284673,1
below,rand_below,3206787287374675,3206787287374675,1
below,rand_below,6232829352980132,6232829352980132,1
below,rand_below,7639508702882641,7639508702882641,1
below,rand_below,3440466112347303,3440466112347303,1
below,rand_below,6741094547634853,6741094547634853,1
below,rand_below,3527869002902932,3527869002902932,1
below,rand_below,6503041946366246,6503041946366246,1
below,rand_below,3510803016194859,3510803016194859,1
below,rand_below,5916855654269905,5916855654269905,1
below,rand_below,234088265653656,234088265653656,1
below,rand_below,4918431649730936,4918431649730936,1
below,rand_below,7175028391960156,7175028391960156,1
below,rand_below,4939076038236258,4939076038236258,1
below,rand_below,1030910800672984,1030910800672984,1
below,rand_below,548114377570624,548114377570624,1
below,rand_below,8481348917758836,8481348917758836,1
below,rand_below,8187198224104570,8187198224104570,1
below,rand_below,3130380429579575,3130380429579575,1
below,rand_below,1871466747643663,1871466747643663,1
below,rand_below,6656928889900605,6656928889900605,1
below,rand_below,3186886075439648,3186886075439648,1
below,rand_below,1492033549349476,1492033549349476,1
below,rand_below,2151404290870756,2151404290870756,1
below,rand_below,7987187712338249,7987187712338249,1
below,rand_below,5660780048715752,5660780048715752,1
below,rand_below,4998601240022566,4998601240022566,1
below,rand_below,5992759349790449,5992759349790449,1
below,rand_below,3048283070350749,3048283070350749,1
below,rand_below,6597894161151355,6597894161151355,1
below,rand_below,255286483805000,255286483805000,1
below,rand_below,7500809926760943,7500809926760943,1
below,rand_below,1107589042379432,1107589042379432,1
below,rand_below,3475693973332576,3475693973332576,1
below,rand_below,2657375729482980,2657375729482980,1
below,rand_below,4803288396262973,4803288396262973,1
below,rand_below,3109015517067540,3109015517067540,1
below,rand_below,801790694168239,801790694168239,1
below,rand_below,7372420908725612,7372420908725612,1
below,rand_below,5605439141269537,5605439141269537,1
below,rand_below,2120555709233746,2120555709233746,1
below,rand_below,8399252395486767,8399252395486767,1
below,rand_below,1550954335843432,1550954335843432,1
below,rand_below,1588186405373246,1588186405373246,1
below,rand_below,3287643235224987,3287643235224987,1
below,rand_below,1556761274470487,1556761274470487,1
below,rand_below,5719591565612872,5719591565612872,1
below,rand_below,362224509807135,362224509807135,1
below,rand_below,3050482340195903,3050482340195903,1
below,rand_below,188049940719033,188049940719033,1
below,rand_below,8292913442270039,8292913442270039,1
below,rand_below,5544511781066261,5544511781066261,1
below,rand_below,5593237695424672,5593237695424672,1
below,rand_below,6833048383873533,6833048383873533,1
below,rand_below,5171513023448834,5171513023448834,1
below,rand_below,5025357313977379,5025357313977379,1
below,rand_below,7457649424026417,7457649424026417,1
below,rand_below,4914315273492468,4914315273492468,1
below,rand_below,3588912827174118,3588912827174118,1
below,rand_below,4672105346019238,4672105346019238,1
below,rand_below,7919102351059963,7919102351059963,1
below,rand_below,1664747640011522,1664747640011522,1
below,rand_below,6397871287510400,6397871287510400,1
below,rand_below,6550274288479888,6550274288479888,1
below,rand_below,3070999678175567,3070999678175567,1
below,rand_below,2804915948484684,2804915948484684,1
below,rand_below,7815610838978245,7815610838978245,1
below,rand_below,5200560275353950,5200560275353950,1
below,rand_below,6164185198837347,6164185198837347,1
below,rand_below,4844975629462344,4844975629462344,1
below,rand_below,3796032856924630,3796032856924630,1
below,rand_below,3931730135895446,3931730135895446,1
below,rand_below,4698983993338353,4698983993338353,1
below,rand_below,8560617945928971,8560617945928971,1
below,rand_below,8417170133020463,8417170133020463,1
below,rand_below,5818489205547703,5818489205547703,1
below,rand_below,5807337095455015,5807337095455015,1
below,rand_below,1884540172214557,1884540172214557,1
below,rand_below,6465083830244635,6465083830244635,1
below,rand_below,2859791123062656,2859791123062656,1
below,rand_below,8565772915925259,8565772915925259,1
below,rand_below,6064941936129923,6064941936129923,1
below,rand_below,3370699354224155,3370699354224155,1
below,rand_below,6449236619304717,6449236619304717,1
below,rand_below,2931763171562597,2931763171562597,1
below,rand_below,7908473699395553,7908473699395553,1
below,rand_below,8531116730005513,8531116730005513,1
below,rand_below,4388107244230563,4388107244230563,1
below,rand_below,8692985193509014,8692985193509014,1
below,rand_below,7226534497998310,7226534497998310,1
below,rand_below,722900119726151,722900119726151,1
below,rand_below,4220831339081252,4220831339081252,1
below,rand_below,1942946597842475,1942946597842475,1
below,rand_below,7672226443017428,7672226443017428,1
below,rand_below,4852375771258022,4852375771258022,1
below,rand_below,2954825953141849,2954825953141849,1
below,rand_below,2997322436825858,2997322436825858,1
below,rand_below,5414819555401111,5414819555401111,1
below,rand_below,2513894832160612,2513894832160612,1
below,rand_below,969176378040512,969176378040512,1
below,rand_below,1628479672498779,1628479672498779,1
below,rand_below,2548336234920926,2548336234920926,1
below,rand_below,6234827077348491,6234827077348491,1
below,rand_below,7133590461497302,7133590461497302,1
below,rand_below,8297207511112662,8297207511112662,1
below,rand_below,3610199818631321,3610199818631321,1
below,rand_below,3099711754556017,3099711754556017,1
below,rand_below,5539907810416335,5539907810416335,1
below,rand_below,3325340119431498,3325340119431498,1
below,rand_below,7864163301648585,7864163301648585,1
below,rand_below,2776701702949477,2776701702949477,1
below,rand_below,89074934176807,89074934176807,1
below,rand_below,2870229909846240,2870229909846240,1
below,rand_below,1799880540359037,1799880540359037,1
below,rand_below,7098527328058483,7098527328058483,1
below,rand_below,3827914078632665,3827914078632665,1
below,rand_below,8508308364160296,8508308364160296,1
below,rand_below,6778668149812596,6778668149812596,1
below,rand_below,8349385634293768,8349385634293768,1
below,rand_below,4372850971187778,4372850971187778,1
below,rand_below,6981907837876841,6981907837876841,1
below,rand_below,5735001662785638,5735001662785638,1
below,rand_below,7203661456262929,7203661456262929,1
below,rand_below,5892724221044074,5892724221044074,1
below,rand_below,5101583191030069,5101583191030069,1
below,rand_below,6248602197825944,6248602197825944,1
below,rand_below,484522074322259,484522074322259,1
below,rand_below,3209446990290597,3209446990290597,1
below,rand_below,4236224031189887,4236224031189887,1
below,rand_below,6526264521226457,6526264521226457,1
